time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0.239,0.5038609999999999,0.841199,2.504,-6.86294,6.00031
0,0.239,0.5058609999999999,0.841199,2.49937,-6.61514,6.04506
0,0.239,0.5078609999999999,0.841199,2.51326,-6.38283,6.05331
0,0.239,0.5098609999999999,0.841199,2.53189,-6.11331,6.08061
0,0.239,0.5118609999999999,0.841199,2.50876,-5.88466,6.05454
0,0.239,0.5138609999999999,0.841199,2.50941,-5.66198,6.05014
0,0.239,0.5158609999999999,0.841199,2.5284,-5.4772,6.08915
0,0.239,0.5178609999999999,0.841199,2.52884,-5.27292,6.09889
0,0.239,0.5198609999999999,0.841199,2.57919,-5.12763,6.19769
0,0.239,0.5218609999999999,0.841199,2.58051,-4.99616,6.27604
0,0.239,0.5238609999999999,0.841199,2.65668,-4.89341,6.41839
0,0.239,0.5258609999999999,0.841199,2.64948,-4.77376,6.53417
0,0.239,0.5278609999999999,0.841199,2.68498,-4.70193,6.61308
0,0.239,0.5298609999999999,0.841199,2.75556,-4.65481,6.73478
0,0.239,0.5318609999999999,0.841199,2.84179,-4.65812,6.95247
0,0.239,0.5338609999999999,0.841199,2.97233,-4.69402,7.24716
0,0.239,0.5358609999999999,0.841199,3.11163,-4.72557,7.56959
0,0.239,0.5378609999999999,0.841199,3.25381,-4.69909,7.86113
0,0.239,0.5398609999999999,0.841199,3.44248,-4.60057,8.21509
0,0.239,0.5418609999999999,0.841199,3.47348,-4.35477,8.30673
0,0.239,0.5438609999999999,0.841199,3.40057,-3.94014,8.13561
0,0.239,0.5458609999999999,0.841199,3.21896,-3.41671,7.7383
0,0.239,0.5478609999999999,0.841199,2.91452,-2.83924,7.11683
0,0.239,0.5498609999999999,0.841199,2.75244,-2.32965,6.68617
0,0.239,0.5518609999999999,0.841199,2.54515,-1.96598,6.25089
0,0.239,0.5538609999999999,0.841199,2.40708,-1.66329,5.82539
0,0.239,0.5558609999999999,0.841199,2.2027,-1.32891,5.23362
0,0.239,0.5578609999999999,0.841199,1.92487,-0.990021,4.53744
0,0.239,0.5598609999999999,0.841199,1.73972,-0.720707,4.0596
0,0.239,0.5618609999999999,0.841199,1.85513,-0.635686,4.24711
0,0.239,0.563861,0.841199,2.17621,-0.591168,4.85472
0,0.239,0.565861,0.841199,2.59938,-0.531059,5.70005
0,0.239,0.567861,0.841199,2.96793,-0.386484,6.50401
0,0.239,0.569861,0.841199,3.27957,-0.129236,7.23701
0,0.239,0.571861,0.841199,3.39967,0.194987,7.62516
0,0.239,0.573861,0.841199,3.53642,0.552755,8.09636
0,0.239,0.575861,0.841199,3.33747,0.869693,7.8549
0,0.239,0.577861,0.841199,3.0375,1.13489,7.34295
0,0.239,0.579861,0.841199,2.85677,1.31447,6.95804
0,0.239,0.581861,0.841199,2.66558,1.49561,6.63206
0,0.239,0.583861,0.841199,2.57043,1.64975,6.49627
0,0.239,0.585861,0.841199,2.42806,1.76651,6.26514
0,0.239,0.587861,0.841199,2.34708,1.8534,6.10244
0,0.239,0.589861,0.841199,2.15346,1.89097,5.69803
0,0.239,0.591861,0.841199,2.10814,1.99356,5.59791
0,0.239,0.593861,0.841199,2.1107,2.19834,5.58401
0,0.239,0.595861,0.841199,2.10368,2.36422,5.55165
0,0.239,0.597861,0.841199,2.11194,2.52623,5.53804
0,0.239,0.599861,0.841199,2.14875,2.68258,5.5982
0,0.239,0.601861,0.841199,2.09707,2.7181,5.4158
0,0.239,0.603861,0.841199,2.07815,2.82819,5.28377
0,0.239,0.605861,0.841199,2.13396,3.02499,5.30248
0,0.239,0.607861,0.841199,2.17662,3.31026,5.32306
0,0.239,0.609861,0.841199,2.14438,3.53898,5.21991
0,0.239,0.611861,0.841199,2.20167,3.84032,5.3295
0,0.239,0.613861,0.841199,2.20962,4.10796,5.35678
0,0.239,0.615861,0.841199,2.22215,4.36309,5.41085
0,0.239,0.617861,0.841199,2.25521,4.80086,5.56098
0,0.239,0.619861,0.841199,2.31269,5.27688,5.71113
0,0.239,0.621861,0.841199,2.30906,5.61191,5.76129
0,0.239,0.623861,0.841199,2.26522,5.84012,5.77025
0,0.239,0.625861,0.841199,2.1213,5.91234,5.58683
0,0.239,0.627861,0.841199,2.0471,5.98352,5.51
0,0.239,0.629861,0.841199,1.94046,5.94377,5.3096
0,0.239,0.631861,0.841199,1.82579,5.92403,5.11603
0,0.239,0.633861,0.841199,1.69133,5.73984,4.82175
0,0.239,0.635861,0.841199,1.52931,5.45523,4.41388
0,0.239,0.6378609999999999,0.841199,1.36693,5.16524,4.03238
0,0.239,0.6398609999999999,0.841199,1.23032,4.90822,3.68458
0,0.239,0.6418609999999999,0.841199,1.09328,4.63725,3.34145
0,0.239,0.6438609999999999,0.841199,0.976876,4.43903,3.06634
0,0.239,0.6458609999999999,0.841199,0.907158,4.3265,2.88861
0,0.239,0.6478609999999999,0.841199,0.873162,4.29269,2.77802
0,0.239,0.6498609999999999,0.841199,0.856505,4.31021,2.72878
0,0.239,0.6518609999999999,0.841199,0.864799,4.38841,2.73557
0,0.239,0.6538609999999999,0.841199,0.88069,4.50727,2.76959
0,0.239,0.6558609999999999,0.841199,0.891376,4.6201,2.79735
0,0.239,0.6578609999999999,0.841199,0.907331,4.73284,2.83277
0,0.239,0.6598609999999999,0.841199,0.930244,4.84064,2.87218
0,0.239,0.6618609999999999,0.841199,0.92921,4.91942,2.8985
0,0.239,0.6638609999999999,0.841199,0.933199,4.96768,2.87816
0,0.239,0.6658609999999999,0.841199,0.948789,4.99265,2.85057
0,0.239,0.46586099999999997,0.839199,2.00905,-7.97639,4.35897
0,0.239,0.46786099999999997,0.839199,2.05196,-8.05394,4.45258
0,0.239,0.469861,0.839199,2.08282,-8.08803,4.54277
0,0.239,0.471861,0.839199,2.09611,-8.10095,4.60942
0,0.239,0.473861,0.839199,2.12234,-8.13269,4.69918
0,0.239,0.475861,0.839199,2.13562,-8.08499,4.74619
0,0.239,0.477861,0.839199,2.15875,-8.02488,4.795
0,0.239,0.479861,0.839199,2.19431,-8.00975,4.87515
0,0.239,0.48186099999999993,0.839199,2.22051,-7.98842,4.94974
0,0.239,0.48386099999999993,0.839199,2.24932,-7.96402,5.03047
0,0.239,0.48586099999999993,0.839199,2.29933,-7.95439,5.13532
0,0.239,0.48786099999999993,0.839199,2.36018,-7.96535,5.2555
0,0.239,0.48986099999999994,0.839199,2.43843,-7.99354,5.39518
0,0.239,0.49186099999999994,0.839199,2.5257,-8.02574,5.54209
0,0.239,0.49386099999999994,0.839199,2.55516,-7.98588,5.61735
0,0.239,0.49586099999999994,0.839199,2.61975,-7.92993,5.71107
0,0.239,0.49786099999999994,0.839199,2.66687,-7.85933,5.81901
0,0.239,0.49986099999999994,0.839199,2.65026,-7.65971,5.88441
0,0.239,0.5018609999999999,0.839199,2.61486,-7.40936,5.92429
0,0.239,0.5038609999999999,0.839199,2.58473,-7.15629,5.98599
0,0.239,0.5058609999999999,0.839199,2.56681,-6.9001,6.0178
0,0.239,0.5078609999999999,0.839199,2.54913,-6.58547,6.01461
0,0.239,0.5098609999999999,0.839199,2.54578,-6.29128,5.97541
0,0.239,0.5118609999999999,0.839199,2.53178,-6.02288,5.95407
0,0.239,0.5138609999999999,0.839199,2.53995,-5.77565,5.95608
0,0.239,0.5158609999999999,0.839199,2.52026,-5.5526,5.95646
0,0.239,0.5178609999999999,0.839199,2.56313,-5.37645,5.98726
0,0.239,0.5198609999999999,0.839199,2.60172,-5.22131,6.06548
0,0.239,0.5218609999999999,0.839199,2.6525,-5.09951,6.19676
0,0.239,0.5238609999999999,0.839199,2.69123,-5.01837,6.29164
0,0.239,0.5258609999999999,0.839199,2.69122,-4.8398,6.37968
0,0.239,0.5278609999999999,0.839199,2.71331,-4.70542,6.43315
0,0.239,0.5298609999999999,0.839199,2.76479,-4.61915,6.54232
0,0.239,0.5318609999999999,0.839199,2.85175,-4.61986,6.71854
0,0.239,0.5338609999999999,0.839199,2.97393,-4.65297,6.99128
0,0.239,0.5358609999999999,0.839199,3.14345,-4.72023,7.35509
0,0.239,0.5378609999999999,0.839199,3.32154,-4.7422,7.69878
0,0.239,0.5398609999999999,0.839199,3.51123,-4.70782,8.05643
0,0.239,0.5418609999999999,0.839199,3.59494,-4.51413,8.28275
0,0.239,0.5438609999999999,0.839199,3.56276,-4.14678,8.25206
0,0.239,0.5458609999999999,0.839199,3.40105,-3.67133,7.87056
0,0.239,0.5478609999999999,0.839199,3.10916,-2.99162,7.20481
0,0.239,0.5498609999999999,0.839199,2.89122,-2.42788,6.67184
0,0.239,0.5518609999999999,0.839199,2.66339,-2.01144,6.15442
0,0.239,0.5538609999999999,0.839199,2.41185,-1.65694,5.58025
0,0.239,0.5558609999999999,0.839199,2.17039,-1.33299,4.97309
0,0.239,0.5578609999999999,0.839199,1.92893,-0.974825,4.34963
0,0.239,0.5598609999999999,0.839199,1.75282,-0.712852,3.91441
0,0.239,0.5618609999999999,0.839199,1.84383,-0.611865,4.08208
0,0.239,0.563861,0.839199,2.18931,-0.591018,4.7568
0,0.239,0.565861,0.839199,2.63573,-0.549621,5.68213
0,0.239,0.567861,0.839199,3.07678,-0.397896,6.5856
0,0.239,0.569861,0.839199,3.31665,-0.140708,7.17009
0,0.239,0.571861,0.839199,3.49548,0.164812,7.67577
0,0.239,0.573861,0.839199,3.46248,0.516877,7.76273
0,0.239,0.575861,0.839199,3.25007,0.85885,7.46493
0,0.239,0.577861,0.839199,2.99777,1.06702,6.95136
0,0.239,0.579861,0.839199,2.74532,1.27569,6.49156
0,0.239,0.581861,0.839199,2.58147,1.44716,6.17788
0,0.239,0.583861,0.839199,2.43664,1.55312,5.96756
0,0.239,0.585861,0.839199,2.26731,1.66665,5.73346
0,0.239,0.587861,0.839199,2.19817,1.75312,5.59637
0,0.239,0.589861,0.839199,2.03495,1.80784,5.26513
0,0.239,0.591861,0.839199,1.97334,1.92338,5.14215
0,0.239,0.593861,0.839199,1.99393,2.1319,5.15496
0,0.239,0.595861,0.839199,1.95061,2.23655,4.99791
0,0.239,0.597861,0.839199,1.89719,2.30978,4.84852
0,0.239,0.599861,0.839199,1.88833,2.41585,4.84309
0,0.239,0.601861,0.839199,1.88277,2.50433,4.77801
0,0.239,0.603861,0.839199,1.91407,2.65192,4.78144
0,0.239,0.605861,0.839199,1.96904,2.91097,4.84954
0,0.239,0.607861,0.839199,2.0352,3.2164,4.92848
0,0.239,0.609861,0.839199,2.0789,3.5085,4.98205
0,0.239,0.611861,0.839199,2.14621,3.81983,5.13331
0,0.239,0.613861,0.839199,2.20036,4.1266,5.21986
0,0.239,0.615861,0.839199,2.22112,4.48891,5.33304
0,0.239,0.617861,0.839199,2.2012,4.80794,5.3683
0,0.239,0.619861,0.839199,2.29595,5.35496,5.59775
0,0.239,0.621861,0.839199,2.28784,5.67038,5.6365
0,0.239,0.623861,0.839199,2.21783,5.84834,5.57486
0,0.239,0.625861,0.839199,2.11606,5.94339,5.49338
0,0.239,0.627861,0.839199,2.04444,6.01313,5.39184
0,0.239,0.629861,0.839199,1.9581,6.0026,5.21134
0,0.239,0.631861,0.839199,1.83056,5.88815,4.94734
0,0.239,0.633861,0.839199,1.67439,5.68064,4.60529
0,0.239,0.635861,0.839199,1.49198,5.34064,4.15817
0,0.239,0.6378609999999999,0.839199,1.30949,5.01311,3.73004
0,0.239,0.6398609999999999,0.839199,1.13998,4.7066,3.33833
0,0.239,0.6418609999999999,0.839199,0.997366,4.44147,2.9866
0,0.239,0.6438609999999999,0.839199,0.905826,4.2949,2.76909
0,0.239,0.6458609999999999,0.839199,0.842022,4.21531,2.63151
0,0.239,0.6478609999999999,0.839199,0.810541,4.1719,2.53422
0,0.239,0.6498609999999999,0.839199,0.78273,4.16933,2.48647
0,0.239,0.6518609999999999,0.839199,0.787662,4.25653,2.49633
0,0.239,0.6538609999999999,0.839199,0.796919,4.36234,2.51605
0,0.239,0.6558609999999999,0.839199,0.816699,4.47137,2.55904
0,0.239,0.6578609999999999,0.839199,0.83985,4.57042,2.59029
0,0.239,0.6598609999999999,0.839199,0.870065,4.68832,2.62233
0,0.239,0.6618609999999999,0.839199,0.877617,4.76943,2.62591
0,0.239,0.6638609999999999,0.839199,0.89856,4.88032,2.65006
0,0.239,0.6658609999999999,0.839199,0.943205,4.95917,2.68245
0,0.239,0.46586099999999997,0.837199,1.92651,-7.79709,4.16533
0,0.239,0.46786099999999997,0.837199,1.96478,-7.8508,4.25185
0,0.239,0.469861,0.837199,1.98453,-7.88665,4.32479
0,0.239,0.471861,0.837199,2.00989,-7.92451,4.39134
0,0.239,0.473861,0.837199,2.04279,-7.95203,4.47154
0,0.239,0.475861,0.837199,2.06856,-7.95424,4.53364
0,0.239,0.477861,0.837199,2.10665,-7.95378,4.61327
0,0.239,0.479861,0.837199,2.14231,-7.94746,4.69208
0,0.239,0.48186099999999993,0.837199,2.17536,-7.9273,4.76328
0,0.239,0.48386099999999993,0.837199,2.20246,-7.9073,4.85523
0,0.239,0.48586099999999993,0.837199,2.19713,-7.80281,4.8867
0,0.239,0.48786099999999993,0.837199,2.25777,-7.83514,5
0,0.239,0.48986099999999994,0.837199,2.33953,-7.86927,5.13121
0,0.239,0.49186099999999994,0.837199,2.47267,-7.97334,5.30958
0,0.239,0.49386099999999994,0.837199,2.5378,-7.96201,5.42415
0,0.239,0.49586099999999994,0.837199,2.58958,-7.92759,5.5545
0,0.239,0.49786099999999994,0.837199,2.62758,-7.86624,5.63936
0,0.239,0.49986099999999994,0.837199,2.68988,-7.8021,5.75573
0,0.239,0.5018609999999999,0.837199,2.71571,-7.66302,5.84805
0,0.239,0.5038609999999999,0.837199,2.70195,-7.44009,5.93162
0,0.239,0.5058609999999999,0.837199,2.6794,-7.18448,5.98045
0,0.239,0.5078609999999999,0.837199,2.61503,-6.82997,5.94977
0,0.239,0.5098609999999999,0.837199,2.57293,-6.51388,5.92363
0,0.239,0.5118609999999999,0.837199,2.58611,-6.21475,5.91624
0,0.239,0.5138609999999999,0.837199,2.62197,-5.9779,5.90806
0,0.239,0.5158609999999999,0.837199,2.613,-5.73501,5.91788
0,0.239,0.5178609999999999,0.837199,2.60897,-5.52873,5.92037
0,0.239,0.5198609999999999,0.837199,2.65044,-5.35182,5.98919
0,0.239,0.5218609999999999,0.837199,2.69814,-5.23705,6.08639
0,0.239,0.5238609999999999,0.837199,2.72681,-5.12793,6.22152
0,0.239,0.5258609999999999,0.837199,2.7473,-4.99523,6.29536
0,0.239,0.5278609999999999,0.837199,2.76432,-4.78933,6.33951
0,0.239,0.5298609999999999,0.837199,2.79747,-4.63822,6.38279
0,0.239,0.5318609999999999,0.837199,2.89854,-4.60648,6.52996
0,0.239,0.5338609999999999,0.837199,3.04151,-4.66654,6.79213
0,0.239,0.5358609999999999,0.837199,3.20518,-4.7379,7.17108
0,0.239,0.5378609999999999,0.837199,3.40465,-4.81239,7.56724
0,0.239,0.5398609999999999,0.837199,3.60575,-4.82259,7.95707
0,0.239,0.5418609999999999,0.837199,3.77169,-4.69452,8.32663
0,0.239,0.5438609999999999,0.837199,3.81243,-4.44579,8.4281
0,0.239,0.5458609999999999,0.837199,3.67201,-3.9221,8.09686
0,0.239,0.5478609999999999,0.837199,3.35608,-3.25275,7.38908
0,0.239,0.5498609999999999,0.837199,3.15704,-2.59118,6.8348
0,0.239,0.5518609999999999,0.837199,2.79366,-2.09577,6.09727
0,0.239,0.5538609999999999,0.837199,2.44541,-1.66451,5.40786
0,0.239,0.5558609999999999,0.837199,2.16534,-1.3105,4.72162
0,0.239,0.5578609999999999,0.837199,1.98364,-1.01331,4.22488
0,0.239,0.5598609999999999,0.837199,1.86686,-0.772942,3.93257
0,0.239,0.5618609999999999,0.837199,1.99696,-0.684181,4.24271
0,0.239,0.563861,0.837199,2.35178,-0.650226,5.00064
0,0.239,0.565861,0.837199,2.78346,-0.584317,5.8703
0,0.239,0.567861,0.837199,3.21607,-0.451435,6.70754
0,0.239,0.569861,0.837199,3.446,-0.163455,7.29177
0,0.239,0.571861,0.837199,3.51168,0.140244,7.58443
0,0.239,0.573861,0.837199,3.45106,0.514977,7.5374
0,0.239,0.575861,0.837199,3.15688,0.818581,6.99662
0,0.239,0.577861,0.837199,2.86063,1.04027,6.42164
0,0.239,0.579861,0.837199,2.61227,1.20185,5.93427
0,0.239,0.581861,0.837199,2.39958,1.33262,5.53737
0,0.239,0.583861,0.837199,2.20934,1.41133,5.20645
0,0.239,0.585861,0.837199,2.06906,1.51757,4.99952
0,0.239,0.587861,0.837199,2.01074,1.60539,4.90537
0,0.239,0.589861,0.837199,1.91351,1.72113,4.77528
0,0.239,0.591861,0.837199,1.9313,1.94382,4.87149
0,0.239,0.593861,0.837199,1.85863,2.06319,4.70866
0,0.239,0.595861,0.837199,1.77509,2.11057,4.48202
0,0.239,0.597861,0.837199,1.64597,2.08245,4.22764
0,0.239,0.599861,0.837199,1.6306,2.14279,4.13155
0,0.239,0.601861,0.837199,1.65217,2.27125,4.18073
0,0.239,0.603861,0.837199,1.75995,2.49339,4.38187
0,0.239,0.605861,0.837199,1.83778,2.78775,4.47292
0,0.239,0.607861,0.837199,1.8951,3.10151,4.59246
0,0.239,0.609861,0.837199,1.98702,3.45,4.78796
0,0.239,0.611861,0.837199,2.08215,3.79444,4.93136
0,0.239,0.613861,0.837199,2.12636,4.10833,5.01016
0,0.239,0.615861,0.837199,2.16621,4.52064,5.15772
0,0.239,0.617861,0.837199,2.19326,4.96801,5.30215
0,0.239,0.619861,0.837199,2.24859,5.41102,5.47047
0,0.239,0.621861,0.837199,2.28422,5.75901,5.53904
0,0.239,0.623861,0.837199,2.21029,5.88958,5.46116
0,0.239,0.625861,0.837199,2.16585,6.0284,5.42165
0,0.239,0.627861,0.837199,2.08198,6.04559,5.27055
0,0.239,0.629861,0.837199,2.00674,6.04033,5.09001
0,0.239,0.631861,0.837199,1.85552,5.88961,4.77906
0,0.239,0.633861,0.837199,1.6588,5.61738,4.38937
0,0.239,0.635861,0.837199,1.4565,5.25668,3.92614
0,0.239,0.6378609999999999,0.837199,1.2588,4.91426,3.48304
0,0.239,0.6398609999999999,0.837199,1.09804,4.60356,3.10247
0,0.239,0.6418609999999999,0.837199,0.942807,4.35285,2.77486
0,0.239,0.6438609999999999,0.837199,0.849348,4.19384,2.54433
0,0.239,0.6458609999999999,0.837199,0.7781,4.06572,2.3809
0,0.239,0.6478609999999999,0.837199,0.741506,4.02192,2.28159
0,0.239,0.6498609999999999,0.837199,0.707191,4.00177,2.22127
0,0.239,0.6518609999999999,0.837199,0.697708,4.03906,2.20604
0,0.239,0.6538609999999999,0.837199,0.713115,4.12911,2.24307
0,0.239,0.6558609999999999,0.837199,0.748086,4.28139,2.31965
0,0.239,0.6578609999999999,0.837199,0.7853,4.40402,2.34625
0,0.239,0.6598609999999999,0.837199,0.804165,4.48311,2.34128
0,0.239,0.6618609999999999,0.837199,0.813253,4.56171,2.37027
0,0.239,0.6638609999999999,0.837199,0.882818,4.78374,2.45504
0,0.239,0.6658609999999999,0.837199,0.948867,4.9864,2.52133
0,0.239,0.46586099999999997,0.835199,1.82421,-7.58805,3.97448
0,0.239,0.46786099999999997,0.835199,1.85417,-7.61448,4.02361
0,0.239,0.469861,0.835199,1.88118,-7.66532,4.10616
0,0.239,0.471861,0.835199,1.91163,-7.71525,4.18508
0,0.239,0.473861,0.835199,1.9575,-7.79148,4.27414
0,0.239,0.475861,0.835199,2.00927,-7.84747,4.35375
0,0.239,0.477861,0.835199,2.04902,-7.8825,4.42995
0,0.239,0.479861,0.835199,2.08121,-7.87076,4.5028
0,0.239,0.48186099999999993,0.835199,2.12808,-7.89474,4.59349
0,0.239,0.48386099999999993,0.835199,2.15346,-7.83447,4.64745
0,0.239,0.48586099999999993,0.835199,2.15563,-7.73793,4.70689
0,0.239,0.48786099999999993,0.835199,2.17501,-7.70214,4.76084
0,0.239,0.48986099999999994,0.835199,2.23779,-7.71083,4.85513
0,0.239,0.49186099999999994,0.835199,2.32849,-7.76101,4.98824
0,0.239,0.49386099999999994,0.835199,2.44398,-7.85834,5.15726
0,0.239,0.49586099999999994,0.835199,2.54314,-7.88984,5.30597
0,0.239,0.49786099999999994,0.835199,2.63478,-7.89348,5.4246
0,0.239,0.49986099999999994,0.835199,2.66896,-7.81183,5.54969
0,0.239,0.5018609999999999,0.835199,2.74725,-7.77,5.69081
0,0.239,0.5038609999999999,0.835199,2.79904,-7.6744,5.8154
0,0.239,0.5058609999999999,0.835199,2.80126,-7.4304,5.87889
0,0.239,0.5078609999999999,0.835199,2.76656,-7.10616,5.89567
0,0.239,0.5098609999999999,0.835199,2.6947,-6.78593,5.87134
0,0.239,0.5118609999999999,0.835199,2.66336,-6.44594,5.8477
0,0.239,0.5138609999999999,0.835199,2.68243,-6.15236,5.84926
0,0.239,0.5158609999999999,0.835199,2.6556,-5.90125,5.82094
0,0.239,0.5178609999999999,0.835199,2.70444,-5.70877,5.8903
0,0.239,0.5198609999999999,0.835199,2.72898,-5.52345,5.97838
0,0.239,0.5218609999999999,0.835199,2.76712,-5.34357,6.01979
0,0.239,0.5238609999999999,0.835199,2.7735,-5.2261,6.12202
0,0.239,0.5258609999999999,0.835199,2.77487,-5.11702,6.21351
0,0.239,0.5278609999999999,0.835199,2.79908,-4.92209,6.2451
0,0.239,0.5298609999999999,0.835199,2.84942,-4.70438,6.27217
0,0.239,0.5318609999999999,0.835199,2.93788,-4.63237,6.3788
0,0.239,0.5338609999999999,0.835199,3.06015,-4.65638,6.60927
0,0.239,0.5358609999999999,0.835199,3.25864,-4.76186,6.98637
0,0.239,0.5378609999999999,0.835199,3.4526,-4.84636,7.4198
0,0.239,0.5398609999999999,0.835199,3.64674,-4.90122,7.83213
0,0.239,0.5418609999999999,0.835199,3.9065,-4.86515,8.28873
0,0.239,0.5438609999999999,0.835199,3.95742,-4.63453,8.40825
0,0.239,0.5458609999999999,0.835199,3.96137,-4.2457,8.38723
0,0.239,0.5478609999999999,0.835199,3.71693,-3.59851,7.7648
0,0.239,0.5498609999999999,0.835199,3.40598,-2.86922,7.05544
0,0.239,0.5518609999999999,0.835199,3.0376,-2.24974,6.28012
0,0.239,0.5538609999999999,0.835199,2.56272,-1.71982,5.3441
0,0.239,0.5558609999999999,0.835199,2.28716,-1.33497,4.70681
0,0.239,0.5578609999999999,0.835199,2.11776,-1.09526,4.29063
0,0.239,0.5598609999999999,0.835199,2.09342,-0.90728,4.2724
0,0.239,0.5618609999999999,0.835199,2.27666,-0.804045,4.71061
0,0.239,0.563861,0.835199,2.63827,-0.734964,5.42648
0,0.239,0.565861,0.835199,3.0255,-0.622761,6.17714
0,0.239,0.567861,0.835199,3.41597,-0.483778,6.9435
0,0.239,0.569861,0.835199,3.64242,-0.210091,7.4761
0,0.239,0.571861,0.835199,3.69224,0.127372,7.69306
0,0.239,0.573861,0.835199,3.42483,0.5159,7.2939
0,0.239,0.575861,0.835199,3.08942,0.81447,6.67903
0,0.239,0.577861,0.835199,2.77575,0.998413,6.02572
0,0.239,0.579861,0.835199,2.48535,1.13758,5.44722
0,0.239,0.581861,0.835199,2.21428,1.21941,4.96084
0,0.239,0.583861,0.835199,1.97199,1.2543,4.4553
0,0.239,0.585861,0.835199,1.84906,1.34571,4.26735
0,0.239,0.587861,0.835199,1.88828,1.52404,4.43811
0,0.239,0.589861,0.835199,1.83065,1.69088,4.4336
0,0.239,0.591861,0.835199,1.83622,1.91811,4.51936
0,0.239,0.593861,0.835199,1.76428,2.02283,4.39461
0,0.239,0.595861,0.835199,1.60769,1.98011,4.05099
0,0.239,0.597861,0.835199,1.42802,1.90585,3.72696
0,0.239,0.599861,0.835199,1.41798,1.95118,3.65261
0,0.239,0.601861,0.835199,1.48756,2.09837,3.76753
0,0.239,0.603861,0.835199,1.63534,2.39836,4.01574
0,0.239,0.605861,0.835199,1.74888,2.6922,4.20203
0,0.239,0.607861,0.835199,1.80876,3.03723,4.37372
0,0.239,0.609861,0.835199,1.87899,3.38113,4.53349
0,0.239,0.611861,0.835199,2.00956,3.77574,4.76457
0,0.239,0.613861,0.835199,2.0718,4.1281,4.89761
0,0.239,0.615861,0.835199,2.10509,4.55581,5.01158
0,0.239,0.617861,0.835199,2.17972,5.04358,5.20861
0,0.239,0.619861,0.835199,2.23565,5.46178,5.34888
0,0.239,0.621861,0.835199,2.28321,5.79003,5.42159
0,0.239,0.623861,0.835199,2.24218,5.9425,5.37678
0,0.239,0.625861,0.835199,2.20637,6.0627,5.31984
0,0.239,0.627861,0.835199,2.17119,6.14196,5.22217
0,0.239,0.629861,0.835199,2.04427,6.07451,4.98004
0,0.239,0.631861,0.835199,1.86181,5.86608,4.62251
0,0.239,0.633861,0.835199,1.64218,5.54841,4.17487
0,0.239,0.635861,0.835199,1.43529,5.18706,3.71649
0,0.239,0.6378609999999999,0.835199,1.24112,4.85305,3.30578
0,0.239,0.6398609999999999,0.835199,1.066,4.56428,2.93642
0,0.239,0.6418609999999999,0.835199,0.902006,4.29621,2.59394
0,0.239,0.6438609999999999,0.835199,0.814524,4.10498,2.38454
0,0.239,0.6458609999999999,0.835199,0.725611,3.94001,2.18683
0,0.239,0.6478609999999999,0.835199,0.67455,3.85482,2.06289
0,0.239,0.6498609999999999,0.835199,0.637977,3.811,1.99039
0,0.239,0.6518609999999999,0.835199,0.629528,3.81759,1.95895
0,0.239,0.6538609999999999,0.835199,0.644704,3.88486,1.96074
0,0.239,0.6558609999999999,0.835199,0.685227,4.0273,2.0113
0,0.239,0.6578609999999999,0.835199,0.730551,4.16621,2.05559
0,0.239,0.6598609999999999,0.835199,0.763125,4.27431,2.09501
0,0.239,0.6618609999999999,0.835199,0.792474,4.39948,2.13823
0,0.239,0.6638609999999999,0.835199,0.855757,4.61677,2.21701
0,0.239,0.6658609999999999,0.835199,0.91336,4.8155,2.29567
0,0.239,0.46586099999999997,0.833199,1.71228,-7.34721,3.77486
0,0.239,0.46786099999999997,0.833199,1.7434,-7.37977,3.83739
0,0.239,0.469861,0.833199,1.78276,-7.45456,3.91118
0,0.239,0.471861,0.833199,1.81634,-7.52368,3.97708
0,0.239,0.473861,0.833199,1.8763,-7.6305,4.08018
0,0.239,0.475861,0.833199,1.936,-7.71867,4.17309
0,0.239,0.477861,0.833199,1.98326,-7.78789,4.25705
0,0.239,0.479861,0.833199,2.02249,-7.80724,4.32088
0,0.239,0.48186099999999993,0.833199,2.06383,-7.79995,4.39036
0,0.239,0.48386099999999993,0.833199,2.11199,-7.80668,4.47122
0,0.239,0.48586099999999993,0.833199,2.12786,-7.71539,4.52216
0,0.239,0.48786099999999993,0.833199,2.13733,-7.64538,4.57153
0,0.239,0.48986099999999994,0.833199,2.1795,-7.60592,4.64607
0,0.239,0.49186099999999994,0.833199,2.242,-7.61576,4.74608
0,0.239,0.49386099999999994,0.833199,2.33022,-7.67857,4.87777
0,0.239,0.49586099999999994,0.833199,2.44478,-7.75098,5.02949
0,0.239,0.49786099999999994,0.833199,2.57467,-7.83297,5.19942
0,0.239,0.49986099999999994,0.833199,2.62938,-7.76823,5.28206
0,0.239,0.5018609999999999,0.833199,2.70104,-7.74506,5.42866
0,0.239,0.5038609999999999,0.833199,2.80696,-7.72982,5.61579
0,0.239,0.5058609999999999,0.833199,2.86375,-7.60966,5.74716
0,0.239,0.5078609999999999,0.833199,2.89946,-7.36677,5.82963
0,0.239,0.5098609999999999,0.833199,2.83268,-7.10932,5.84578
0,0.239,0.5118609999999999,0.833199,2.80113,-6.80705,5.82999
0,0.239,0.5138609999999999,0.833199,2.76866,-6.39657,5.77693
0,0.239,0.5158609999999999,0.833199,2.78098,-6.15939,5.83178
0,0.239,0.5178609999999999,0.833199,2.81386,-5.96601,5.89719
