time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,0.042,0.015,0.0036,13.9952,8.99927,2.45302
0,0.042,0.03,-0.0036,6.70723,8.76882,-0.892304
0,0.042,0.0084,0.018,12.0574,3.80802,8.85532
0,0.042,-0.0024,0.0186,12.8597,-1.51469,10.1061
0,0.042,0.0018,0.0006,16.9667,1.07596,0.343117
0,0.042,0.0072,0.0138,14.1146,3.93425,8.4013
0,0.042,0.0288,-0.0192,7.21993,8.91533,-5.89035
0,0.042,-0.0006,-0.0054,16.4919,-0.0426696,-4.58191
0,0.042,-0.0252,0.0108,8.85201,-9.7947,3.87664
0,0.042,-0.0198,-0.0102,10.8762,-8.81502,-4.8638
0,0.042,-0.024,-0.0102,9.25761,-8.97238,-4.15885
0,0.042,-0.0048,0.0018,16.8221,-3.689,0.961069
0,0.042,0.0258,-0.0066,8.54419,9.62747,-2.1966
0,0.042,0.012,-0.018,11.3902,6.02184,-8.41922
0,0.042,0.0252,-0.0072,8.83167,9.70169,-2.41885
0,0.042,0.0168,-0.0066,12.7207,9.15479,-3.40113
0,0.042,-0.0228,-0.0114,9.10107,-8.3265,-4.52127
0,0.042,-0.0126,0.024,8.72174,-4.7941,8.56155
0,0.042,0.0144,-0.0126,12.7664,7.97552,-6.58194
0,0.042,0.0174,-0.009,11.262,8.40866,-4.14106
0,0.042,-0.0012,0.0132,15.0963,-1.10403,8.75126
0,0.042,0.0084,-0.0156,13.154,5.07033,-8.71237
0,0.042,0.0294,-0.0036,7.03371,8.98125,-0.994677
0,0.042,0.0132,-0.0168,11.2763,6.56764,-7.94835
0,0.042,-0.0114,0.0234,8.63812,-4.31895,8.32469
0,0.042,-0.0192,0.0084,11.4222,-9.43443,3.87977
0,0.042,-0.0168,0.0084,12.5088,-9.09445,4.22484
0,0.042,-0.0174,-0.0006,13.0576,-9.70286,-0.797516
0,0.042,-0.012,0.0054,14.6811,-8.10092,3.28157
0,0.042,0.0108,0.0102,14.428,6.40346,6.41298
0,0.042,0.009,0.0138,13.7648,4.86604,8.09661
0,0.042,-0.0162,0.018,10.4232,-7.17198,7.71722
0,0.042,-0.0012,0.0126,15.2453,-1.11252,8.55199
0,0.042,-0.0174,-0.0042,12.7376,-9.41584,-2.57317
0,0.042,-0.0036,0.0024,16.9844,-2.66069,1.41453
0,0.042,-0.0012,-0.0078,16.1056,-0.603167,-6.21731
0,0.042,-0.0204,-0.0048,11.3785,-9.84731,-2.48561
0,0.042,0.015,-0.015,11.4953,7.49275,-7.20562
0,0.042,-0.0156,-0.0108,12.4794,-8.07411,-5.80846
0,0.042,-0.0246,-0.009,9.27325,-9.28257,-3.64746
0,0.042,-0.0126,0.0234,8.85584,-4.85734,8.46761
0,0.042,-0.0006,-0.0216,11.4529,0.0210729,-10.3448
0,0.042,0.0294,-0.0192,7.07433,8.94788,-5.80731
0,0.042,-0.0282,0.03,5.24815,-6.37814,6.73928
0,0.042,-0.0282,0.0276,5.61803,-6.7739,6.57442
0,0.042,0.0222,0.0048,10.6974,9.97306,2.47596
0,0.042,0.0228,0.0048,10.4683,9.98933,2.40618
0,0.042,-0.0024,-0.006,16.388,-1.54043,-5.20997
0,0.042,-0.0162,0.0192,10.1457,-7.00517,8.00733
0,0.042,0.03,-0.0192,6.92208,8.9485,-5.71802
0,0.042,-0.03,0.0216,6.62274,-8.38773,5.88573
0,0.042,0.0168,-0.006,12.9198,9.3214,-3.03182
0,0.042,-0.0246,0.0108,9.07885,-9.76441,3.99267
0,0.042,-0.0168,0.021,9.47008,-6.78715,8.1833
0,0.042,-0.0162,0.0198,10.0018,-6.91873,8.13001
0,0.042,-0.0288,0.0234,6.52545,-8.00164,6.40418
0,0.042,0.0258,-0.0096,8.94628,10.0071,-3.32568
0,0.042,0.0012,-0.0048,16.5915,1.12981,-3.74268
0,0.042,0.0048,-0.003,16.2774,3.80608,-2.19854
0,0.042,0.0012,-0.018,13.1752,0.883946,-10.0968
0,0.042,0.024,0.0042,10.271,10.2475,2.0729
0,0.042,-0.015,-0.0018,13.9272,-9.13774,-1.46199
0,0.042,0.0084,0.0204,10.9461,3.48356,9.21336
0,0.042,0.0234,0.0048,10.2634,10.0291,2.3435
0,0.042,-0.0156,0.0216,9.58826,-6.43732,8.5317
0,0.042,0.0024,-0.0036,16.7324,1.66404,-2.68062
0,0.042,-0.0198,0.0108,10.93,-9.29403,4.78143
0,0.042,-0.0012,-0.0198,12.3171,-0.221561,-10.2899
0,0.042,-0.0264,0.0072,9.01243,-10.282,2.61451
0,0.042,-0.0096,0.0192,10.8014,-4.60009,8.73227
0,0.042,0.0006,0.0174,13.3317,0.0294041,9.82927
0,0.042,0.0288,-0.0198,7.09557,8.80151,-5.94874
0,0.042,0.009,0.0186,11.6011,3.97926,8.83886
0,0.042,0.0084,0.0168,12.6658,4.09329,8.76481
0,0.042,0.0078,0.0204,11.1205,3.15827,9.32533
0,0.042,-0.0096,0.0174,11.8278,-5.07658,8.63338
0,0.042,-0.0144,0.0228,9.28057,-5.77669,8.72115
0,0.042,-0.0108,0.021,9.85134,-4.7276,8.63596
0,0.042,-0.0252,0.003,9.95418,-10.4897,1.08196
0,0.042,-0.0114,0.0246,8.5211,-4.27576,8.62252
0,0.042,0.0024,-0.0024,16.8325,1.52189,-1.54885
0,0.042,-0.0204,0.0108,10.7332,-9.37614,4.7102
0,0.042,0.0258,-0.009,8.81318,9.89956,-3.03225
0,0.042,0.0138,-0.0162,11.4317,6.8992,-7.77384
0,0.042,-0.0114,0.024,8.62304,-4.31031,8.50595
0,0.042,0.0246,-0.0072,9.10566,9.78215,-2.49216
0,0.042,-0.0102,0.0198,10.4878,-4.73329,8.67212
0,0.042,0.0264,-0.0114,9.05741,10.1557,-4.03332
0,0.042,0.0048,-0.0072,15.6116,3.83927,-5.61138
0,0.042,0.0042,-0.0042,16.1345,3.18834,-3.25465
0,0.042,0.0294,-0.018,7.30747,9.21892,-5.67396
0,0.042,-0.0258,0.0108,8.64057,-9.80152,3.79344
0,0.042,0.0042,-0.015,14.4319,2.84837,-9.19036
0,0.042,-0.0162,-0.0024,13.3918,-9.34476,-1.66809
0,0.042,-0.0264,0.0102,8.53213,-9.88668,3.573
0,0.042,0.0024,-0.0186,12.9011,1.52871,-10.1543
0,0.042,0.0018,-0.0042,16.694,1.44689,-3.18229
0,0.042,-0.0264,0.0108,8.47164,-9.84478,3.7333
0,0.042,-0.0018,-0.0072,16.3137,-1.00424,-5.9059
0,0.042,0.0246,-0.0066,9.06964,9.74493,-2.3229
0,0.042,-0.0138,0.0234,9.09339,-5.41653,8.72902
0,0.042,-0.0228,-0.0096,9.83791,-8.97049,-4.14734
0,0.042,-0.0048,-0.0132,14.9101,-2.82897,-8.59678
0,0.042,-0.0108,0.0222,9.25071,-4.42396,8.52004
0,0.042,0.0054,-0.003,16.1368,4.31324,-2.12217
0,0.042,-0.0024,0.0024,17.0909,-1.73007,1.62144
0,0.042,-0.0258,-0.012,8.47407,-8.87544,-4.43476
0,0.042,0.0264,-0.012,9.0599,10.1407,-4.27306
0,0.042,0.0294,-0.0204,6.77358,8.63122,-5.88598
0,0.042,-0.0282,0.024,6.442,-7.80623,6.53075
0,0.042,-0.0252,-0.0102,8.89548,-9.11295,-4.00623
0,0.042,-0.0246,-0.0102,9.09108,-9.04777,-4.08711
0,0.042,-0.0012,-0.0066,16.3421,-0.556165,-5.54197
0,0.042,-0.0168,-0.003,13.0265,-9.40888,-1.99369
0,0.042,-0.018,-0.0006,12.852,-9.81893,-0.775661
0,0.042,0.0258,-0.0102,9.04806,10.06,-3.58678
0,0.042,0.009,0.018,11.9564,4.1023,8.77869
0,0.042,0.0162,-0.006,13.1528,9.17549,-3.14519
0,0.042,0.0096,0.018,11.8136,4.37495,8.64826
0,0.042,0.0282,-0.0066,7.68961,9.40012,-1.95034
0,0.042,0.0288,-0.0186,7.33005,9.05487,-5.80848
0,0.042,0.018,0.0036,12.7742,9.71924,2.1856
0,0.042,-0.015,0.0222,9.46292,-6.10107,8.64618
0,0.042,-0.0246,-0.0078,9.43163,-9.59265,-3.12104
0,0.042,-0.03,0.021,6.68196,-8.5111,5.75375
0,0.042,-0.027,0.006,9.1052,-10.4469,2.09343
0,0.042,-0.0264,0.0096,8.58372,-9.93749,3.42398
0,0.042,0.0234,0.003,10.6225,10.4419,1.62009
0,0.042,0.0258,-0.0072,8.57672,9.65966,-2.35735
0,0.042,0.0282,-0.0132,8.53227,10.1952,-4.49018
0,0.042,0.015,0.0048,13.8764,8.89404,3.14879
0,0.042,0.027,-0.0126,8.86621,10.1598,-4.43525
0,0.042,-0.012,0.0252,8.42989,-4.46363,8.75967
0,0.042,-0.0024,-0.021,11.9081,-0.722505,-10.5103
0,0.042,-0.0252,0.0114,8.7709,-9.7257,4.05379
0,0.042,0.0078,0.0156,13.2221,3.95248,8.68482
0,0.042,0.0252,-0.0084,8.9474,9.83241,-2.83697
0,0.042,-0.0276,0.0258,6.12118,-7.26906,6.73199
0,0.042,0.0006,-0.0204,11.9001,0.559493,-10.1427
0,0.042,-0.0234,0.0114,9.50873,-9.62724,4.41226
0,0.042,0.0084,0.0198,11.2044,3.54045,9.11161
0,0.042,0.0156,0.0054,13.3948,8.90696,3.35271
0,0.042,0.0096,0.0186,11.4193,4.23898,8.7033
0,0.042,0.0288,-0.0162,7.76713,9.54676,-5.34824
0,0.042,-0.003,-0.012,15.2813,-1.75843,-8.29894
0,0.042,-0.0264,0.009,8.6307,-9.99516,3.24224
0,0.042,-0.0114,0.006,14.7577,-7.77541,3.75634
0,0.042,-0.0264,0.0078,8.85259,-10.188,2.85556
0,0.042,-0.024,-0.0048,10.0252,-10.1158,-2.25825
0,0.042,-0.0276,0.0252,6.2724,-7.44069,6.73553
0,0.042,-0.0234,-0.0108,9.2097,-8.66482,-4.38185
0,0.042,0.0174,0.0066,12.2222,9.02844,3.6426
0,0.042,-0.0018,0.0024,17.104,-1.40814,1.68227
0,0.042,-0.0276,0.027,5.89537,-6.98823,6.74925
0,0.042,-0.0294,0.0222,6.63687,-8.26806,6.09863
0,0.042,-0.012,0.0246,8.55153,-4.48753,8.65583
0,0.042,0.0024,-0.0192,12.6417,1.46341,-10.2115
0,0.042,-0.0186,0.0108,11.4772,-9.28081,5.02439
0,0.042,-0.0132,0.0252,8.55243,-4.91639,8.8309
0,0.042,0.015,-0.0144,11.7517,7.64536,-7.02856
0,0.042,-0.012,0.024,8.61294,-4.50493,8.48096
0,0.042,0.006,-0.0132,14.6045,4.15644,-8.1978
0,0.042,0.0054,0.0144,14.1905,2.94624,8.66744
0,0.042,0.0252,-0.009,9.0328,9.91098,-3.11086
0,0.042,-0.003,-0.0144,14.8137,-1.53988,-9.23042
0,0.042,-0.0186,0.0096,11.6507,-9.39407,4.58131
0,0.042,-0.0264,0.0084,8.7458,-10.0985,3.05123
0,0.042,-0.0012,-0.0144,14.8184,-0.453298,-9.34602
0,0.042,0.0288,-0.018,7.4335,9.18656,-5.74879
0,0.042,0.012,-0.0186,11.1488,5.87111,-8.49056
0,0.042,-0.0078,-0.009,15.4464,-5.17482,-6.44585
0,0.042,-0.021,-0.0018,11.4436,-10.2104,-1.29433
0,0.042,0.0186,-0.0042,12.2475,9.65951,-1.86965
0,0.042,-0.0246,-0.0084,9.33549,-9.41375,-3.40605
0,0.042,0.0138,0.0042,14.4071,8.69108,2.93223
0,0.042,0.0174,-0.0024,12.8918,9.62061,-0.994095
0,0.042,-0.0108,0.0054,14.978,-7.62862,3.46429
0,0.042,-0.0246,-0.0054,9.78863,-10.0733,-2.38703
0,0.042,-0.0108,0.0168,11.9555,-5.74827,8.38522
0,0.042,0.003,-0.0186,12.8776,1.86077,-10.1193
0,0.042,0.0084,0.0186,11.7677,3.69103,8.92528
0,0.042,0.0126,-0.0066,14.3061,8.09934,-3.82149
0,0.042,0.018,0.0012,12.9602,9.8367,0.988665
0,0.042,-0.0198,-0.0066,11.7159,-9.57669,-3.52693
0,0.042,-0.0228,0.0006,10.8313,-10.4739,0.0819944
0,0.042,-0.009,-0.0114,14.6976,-5.3867,-7.24531
0,0.042,-0.0084,0.0192,10.9156,-4.13845,8.8128
0,0.042,0.0144,0.0036,14.2672,8.88487,2.53199
0,0.042,0.003,-0.018,13.21,1.95214,-10.0574
0,0.042,-0.0156,0.0156,11.1763,-7.5001,7.30791
0,0.042,-0.0018,-0.0066,16.3636,-1.08115,-5.5393
0,0.042,-0.0138,0.024,8.95093,-5.32458,8.78537
0,0.042,0.0138,0.0006,14.3505,8.82894,0.76725
0,0.042,0,-0.0198,12.228,0.277579,-10.1865
0,0.042,-0.0174,0.021,9.2156,-6.87825,7.98059
0,0.042,0.0042,-0.0156,14.2024,2.77664,-9.37733
0,0.042,-0.0252,-0.0108,8.81833,-9.01874,-4.19376
0,0.042,0.0168,0,13.2865,9.62983,0.359379
0,0.042,0.0108,-0.0162,12.4834,5.99048,-8.42873
0,0.042,-0.0186,-0.0024,12.3918,-9.83924,-1.63877
0,0.042,0.0072,-0.0048,15.465,5.99637,-3.65068
0,0.042,0.0012,-0.0192,12.5731,0.861055,-10.1543
0,0.042,-0.0216,-0.0042,10.7573,-9.91204,-2.16245
0,0.042,0.0012,0.0012,16.9258,0.607463,0.740618
0,0.042,-0.009,0.0192,10.8949,-4.36542,8.7931
0,0.042,-0.0024,-0.0198,12.2747,-0.765164,-10.2711
0,0.042,0.0078,0.0192,11.6186,3.30368,9.12905
0,0.042,0.0024,0.0078,16.24,1.45444,6.40361
0,0.042,-0.0084,0.018,11.6396,-4.39683,8.78434
0,0.042,-0.0276,0.0246,6.40724,-7.60075,6.70886
0,0.042,-0.0108,0.0216,9.55869,-4.56598,8.58481
0,0.042,-0.0252,-0.012,8.59116,-8.73104,-4.51398
0,0.042,-0.0132,0.0258,8.39824,-4.84443,8.90877
0,0.042,-0.0258,-0.0114,8.57169,-8.99778,-4.2804
0,0.042,-0.0222,-0.0102,9.85604,-8.77005,-4.41323
0,0.042,-0.0294,0.0216,6.69661,-8.35972,5.98146
0,0.042,0.0108,0.0126,13.7065,6.02274,7.342
0,0.042,-0.0006,0.0024,17.0217,-0.608146,1.72079
0,0.042,0.0258,-0.0078,8.61176,9.70089,-2.52728
0,0.042,0.0114,-0.0168,12.0329,6.08484,-8.38014
0,0.042,-0.0276,0.0264,6.00662,-7.11739,6.73378
0,0.042,-0.0258,-0.0108,8.65728,-9.12231,-4.11157
0,0.042,-0.0198,-0.012,10.5089,-8.52954,-5.36418
0,0.042,0.0042,-0.0066,15.7129,3.31473,-5.25761
0,0.042,-0.0282,0.0282,5.53105,-6.67041,6.61529
0,0.042,-0.003,0.0174,13.4467,-1.98715,9.90131
0,0.042,-0.0162,-0.0018,13.3028,-9.31139,-1.39494
0,0.042,0.03,-0.003,6.66711,8.71508,-0.711607
0,0.042,0.0084,0.021,10.7791,3.43963,9.35779
0,0.042,0.0282,-0.0198,7.27357,8.80893,-6.0559
0,0.042,-0.0084,0.0186,11.2467,-4.24239,8.79295
0,0.042,0.0042,-0.0048,15.9016,3.2569,-3.87481
0,0.042,-0.0072,-0.0144,13.8705,-3.9132,-8.55851
0,0.042,0.03,-0.0048,6.92262,9.0261,-1.34062
0,0.042,-0.0048,-0.0054,16.2666,-3.86551,-5.03938
0,0.042,-0.0294,0.021,6.76387,-8.47014,5.86115
0,0.042,0.0258,-0.0084,8.66341,9.77644,-2.75187
0,0.042,-0.0204,-0.009,11.0725,-9.17167,-4.41245
0,0.042,-0.027,0.0066,8.98521,-10.4158,2.3364
0,0.042,-0.0258,0.0114,8.5761,-9.7587,3.9673
0,0.042,0.0144,0.0048,14.0948,8.76839,3.24223
0,0.042,0.0096,0.0168,12.4483,4.64461,8.59095
0,0.042,0.0072,0.0204,11.2571,2.87096,9.44642
0,0.042,0.0078,0.0216,10.7364,3.07056,9.60602
0,0.042,0.0204,0.0066,10.879,9.2652,3.27278
0,0.042,-0.0264,-0.0126,8.26099,-8.90157,-4.53366
0,0.042,0.0006,0.0018,16.9223,0.152182,1.25766
0,0.042,0.0024,-0.003,16.7702,1.61608,-2.15969
0,0.042,-0.0114,0.0054,14.8247,-7.88271,3.36296
0,0.042,0.015,0.0066,13.6457,8.72383,4.01153
0,0.042,0.0066,0.0216,10.8946,2.51211,9.76616
0,0.042,-0.0252,-0.0114,8.70556,-8.86727,-4.35591
0,0.042,0.0282,-0.0192,7.37366,8.90525,-5.97396
0,0.042,-0.0054,0.0012,16.7307,-4.27103,0.544536
0,0.042,0.009,0.0198,11.0025,3.83567,9.00266
0,0.042,-0.0024,-0.0204,12.0758,-0.726854,-10.3987
0,0.042,-0.0042,0.0018,16.9101,-3.10854,0.967957
0,0.042,0.009,0.0204,10.79,3.77246,9.10063
0,0.042,-0.0096,-0.0108,14.7218,-5.85585,-6.89866
0,0.042,-0.0006,0.0186,12.9865,-0.625728,10.2353
0,0.042,0.0042,0.0144,14.3668,2.26599,8.7619
0,0.042,0.0072,0.0198,11.4609,2.94436,9.33254
0,0.042,0.0078,0.021,10.8924,3.11777,9.45709
0,0.042,0.009,0.0192,11.3138,3.90227,8.93154
0,0.042,0.0096,0.0174,12.1162,4.50199,8.61113
0,0.042,-0.0012,0.0024,17.1022,-1.01039,1.71492
0,0.042,0.0294,-0.0054,7.19001,9.17543,-1.56821
0,0.042,-0.0162,0.0174,10.551,-7.25736,7.59419
0,0.042,0.0174,0.0036,13.0613,9.59105,2.23578
0,0.042,0.0282,-0.0186,7.51927,9.05783,-5.90758
0,0.042,-0.0288,0.0228,6.61557,-8.11547,6.33039
0,0.042,0.0246,-0.0078,9.13233,9.82228,-2.68247
0,0.042,-0.012,0.0258,8.29932,-4.41775,8.81839
0,0.042,0.024,-0.0066,9.34807,9.82315,-2.39611
0,0.042,-0.0252,-0.0096,9.00635,-9.22008,-3.78291
0,0.042,-0.0258,0.0042,9.57552,-10.2396,1.43281
0,0.042,-0.0246,-0.012,8.71034,-8.61561,-4.57253
0,0.042,0.0102,0.0186,11.2536,4.46251,8.57233
0,0.042,0.03,-0.0198,6.79906,8.82214,-5.78188
0,0.042,0.0174,-0.0096,11.1259,8.33194,-4.3618
0,0.042,-0.0126,0.0168,11.6323,-6.51377,8.17917
0,0.042,0.0126,0.0114,13.4906,6.99571,6.64812
0,0.042,-0.0102,0.0168,12.06,-5.47878,8.45321
0,0.042,0.021,0.0054,10.9766,9.69315,2.79232
0,0.042,-0.0264,0.0114,8.386,-9.77514,3.89375
0,0.042,-0.0072,-0.015,13.6801,-3.88209,-8.70223
0,0.042,-0.0168,0.0114,12.0345,-8.87507,5.59983
0,0.042,-0.024,0.0018,10.3385,-10.5171,0.674096
0,0.042,-0.0216,-0.012,9.52711,-8.342,-4.90012
0,0.042,0.018,0.0048,12.4171,9.44017,2.76914
0,0.042,-0.0162,0.0108,12.3734,-8.77303,5.45205
0,0.042,-0.0198,0.0024,11.6842,-9.9548,1.08812
0,0.042,0.0018,-0.0198,12.2703,1.14792,-10.1981
0,0.042,0.0048,-0.0036,16.1099,3.78026,-2.75405
0,0.042,-0.0126,0.0264,8.19218,-4.55585,8.91515
0,0.042,0.0156,0,13.8284,9.38235,0.357989
0,0.042,0.018,0.009,11.9153,9.05585,4.65746
0,0.042,-0.0246,0.03,6.19727,-6.68804,7.89418
0,0.042,-0.0126,0.0246,8.58613,-4.76797,8.70709
0,0.042,0.0288,-0.0168,7.65385,9.41655,-5.49806
0,0.042,0.0066,0.0144,13.9255,3.5355,8.55621
0,0.042,0.018,-0.0054,12.4934,9.58627,-2.52226
0,0.042,-0.0114,0.0258,8.28274,-4.16586,8.76966
0,0.042,-0.027,0.0108,8.30168,-9.90366,3.67216
0,0.042,-0.0048,0.0012,16.8449,-3.6841,0.53729
0,0.042,0.009,0.0156,13.0537,4.61844,8.50355
0,0.042,-0.0168,0.0192,9.91301,-7.07826,7.81022
0,0.042,-0.0228,0.0114,9.73411,-9.58624,4.51372
0,0.042,-0.0102,0.0204,10.1523,-4.59168,8.65406
0,0.042,-0.0192,-0.0036,12.0712,-9.84269,-2.08297
0,0.042,0.0294,-0.0066,7.46556,9.47003,-1.89625
0,0.042,-0.0144,0.0234,9.12132,-5.66859,8.77836
0,0.042,0.0042,-0.0054,15.7362,3.29106,-4.41008
0,0.042,0.0126,0.012,13.3107,6.87147,6.81131
0,0.042,0.0072,0.0216,10.826,2.78044,9.65533
0,0.042,-0.0126,0.0258,8.35389,-4.65883,8.88761
0,0.042,0.03,-0.0204,6.64985,8.65869,-5.82505
0,0.042,-0.03,0.0204,6.73874,-8.64297,5.62121
0,0.042,-0.0162,0.012,12.1245,-8.65114,5.98219
0,0.042,0.0252,-0.0096,9.12999,9.97439,-3.39893
0,0.042,0.024,-0.0072,9.36213,9.84087,-2.55633
0,0.042,0.0042,-0.006,15.646,3.29831,-4.84419
0,0.042,0.0258,-0.0108,9.12502,10.0748,-3.83524
0,0.042,0.0174,0.006,12.2832,9.04451,3.33356
0,0.042,-0.0282,0.0234,6.59556,-7.97001,6.48531
0,0.042,0.0138,-0.0102,13.4467,8.14731,-5.60727
0,0.042,-0.0234,0.0012,10.5782,-10.495,0.422749
0,0.042,-0.015,-0.0108,12.7088,-7.9136,-5.92984
0,0.042,-0.0168,-0.0012,13.1498,-9.48187,-1.12161
0,0.042,-0.0276,0.024,6.5058,-7.73632,6.61887
0,0.042,-0.0252,0.03,6.05446,-6.69692,7.72683
0,0.042,-0.0264,-0.0132,8.2267,-8.82626,-4.68584
0,0.042,-0.012,0.0264,8.15836,-4.34166,8.87343
0,0.042,0.0084,0.0192,11.4827,3.60873,9.02112
0,0.042,0.0288,-0.0174,7.50652,9.27211,-5.63673
0,0.042,0.0096,0.0132,13.9344,5.36063,7.81707
0,0.042,0,0.018,13.1467,-0.320444,10.0683
0,0.042,0.0282,-0.018,7.62607,9.17095,-5.83375
0,0.042,0.0288,-0.0204,6.9506,8.64569,-5.98964
0,0.042,-0.0162,0.0168,10.7266,-7.40731,7.47624
0,0.042,-0.027,0.0246,6.51717,-7.55991,6.83117
0,0.042,-0.0156,0.0132,11.9307,-8.15457,6.54071
0,0.042,-0.0186,0.0102,11.5812,-9.35792,4.82101
0,0.042,0.0174,0.009,12.1941,8.94202,4.79258
0,0.042,0.0102,0.0192,10.9263,4.35568,8.66245
0,0.042,-0.027,0.0252,6.38351,-7.422,6.85292
0,0.042,-0.0204,-0.0078,11.328,-9.38924,-3.94292
0,0.042,-0.0168,0.0198,9.75571,-6.9811,7.92104
0,0.042,-0.024,0.03,6.35494,-6.6919,8.08147
0,0.042,-0.0138,0.0246,8.77385,-5.22181,8.80787
0,0.042,-0.0246,0.0018,10.1646,-10.5498,0.655993
0,0.042,0.003,-0.0192,12.5984,1.80514,-10.1706
0,0.042,-0.0258,-0.0102,8.72874,-9.20344,-3.93832
0,0.042,0.0006,-0.0198,12.2074,0.565586,-10.1495
0,0.042,0.0174,-0.006,12.6519,9.41625,-2.91987
0,0.042,-0.0114,0.0252,8.40945,-4.23325,8.72131
0,0.042,0.0246,-0.0084,9.22918,9.87968,-2.94093
0,0.042,-0.018,-0.003,12.5133,-9.61746,-1.91738
0,0.042,-0.0078,0.0192,11.0264,-3.97268,8.88504
0,0.042,-0.0222,0.0114,9.96547,-9.52022,4.606
0,0.042,0.0264,-0.009,8.63774,9.91427,-2.9549
0,0.042,-0.0282,0.0294,5.35091,-6.48353,6.70603
0,0.042,-0.0174,-0.003,12.7197,-9.46707,-1.95762
0,0.042,0.0186,0.0012,12.7201,9.90525,0.964987
0,0.042,-0.0018,-0.0222,11.4126,-0.489268,-10.5412
0,0.042,0.018,0.0042,12.6361,9.59268,2.48046
0,0.042,-0.0168,0.0204,9.62739,-6.89836,8.06938
0,0.042,-0.0276,0.0276,5.77948,-6.86664,6.75957
0,0.042,0.012,0.0108,13.8018,6.8401,6.48684
0,0.042,0.009,-0.0156,12.9795,5.35989,-8.5577
0,0.042,-0.027,0.0102,8.40128,-9.96467,3.52077
0,0.042,0.0174,-0.0078,11.9807,8.87087,-3.82076
0,0.042,0.0174,0.0048,12.6925,9.33335,2.79141
0,0.042,0.0012,-0.0186,12.8912,0.851555,-10.146
0,0.042,0.015,0.0084,13.3865,8.37666,4.95921
0,0.042,0.0036,-0.0168,13.7343,2.35412,-9.77193
0,0.042,-0.0024,-0.0216,11.7132,-0.735227,-10.5743
0,0.042,-0.0264,-0.012,8.32239,-9.00399,-4.37752
0,0.042,0.0156,0.0036,13.7566,9.14056,2.40491
0,0.042,0.0048,0.0144,14.3171,2.6161,8.75619
0,0.042,-0.018,-0.0036,12.5201,-9.58066,-2.19035
0,0.042,-0.0234,0.0294,6.58704,-6.7598,8.17675
0,0.042,-0.0216,0.0114,10.2785,-9.4458,4.71422
0,0.042,0.0006,-0.021,11.6375,0.5926,-10.1894
0,0.042,0.0138,-0.0114,13.2582,7.97225,-6.21663
0,0.042,-0.0024,-0.0222,11.5321,-0.712402,-10.6288
0,0.042,-0.0258,-0.0126,8.42103,-8.7849,-4.61095
0,0.042,0.0126,-0.018,11.1226,6.17748,-8.24492
0,0.042,0.0132,0.0114,13.2917,7.28772,6.51668
0,0.042,-0.0012,-0.0192,12.552,-0.241691,-10.251
0,0.042,0.0072,0.0192,11.7716,3.04277,9.25688
0,0.042,0.0156,0.0072,13.3136,8.77701,4.21919
0,0.042,-0.0054,-0.015,14.1897,-2.91088,-8.99731
0,0.042,-0.0282,0.0288,5.43402,-6.56459,6.65133
0,0.042,0.0138,0.0114,13.0741,7.49888,6.39862
0,0.042,-0.0078,-0.0096,15.3218,-5.06248,-6.68513
0,0.042,0.0246,0.0036,10.1536,10.3672,1.77936
0,0.042,0.0096,0.0192,11.1222,4.14146,8.79175
0,0.042,-0.027,0.0114,8.21652,-9.84749,3.83297
0,0.042,0.0066,0.021,11.1024,2.58115,9.64757
0,0.042,-0.024,-0.012,8.79235,-8.45559,-4.60255
0,0.042,0.015,-0.0156,11.2846,7.32986,-7.35508
0,0.042,0.0072,0.021,11.0355,2.82639,9.56635
0,0.042,-0.027,0.0072,8.85155,-10.3574,2.57715
0,0.042,0.0162,0.0072,12.9622,8.88957,4.09768
0,0.042,0.009,0.021,10.566,3.69587,9.18154
0,0.042,-0.021,-0.012,9.86804,-8.4716,-5.06584
0,0.042,-0.0264,0.012,8.29909,-9.69861,4.05215
0,0.042,-0.0084,-0.0132,14.1088,-4.61306,-8.02171
0,0.042,0.0132,-0.006,14.3006,8.40141,-3.45644
0,0.042,-0.0252,-0.006,9.51789,-9.98793,-2.51889
0,0.042,-0.0294,0.0204,6.84463,-8.5994,5.73276
0,0.042,0.0144,0.006,13.9062,8.61877,3.78189
0,0.042,-0.0156,0.015,11.3542,-7.63566,7.11861
0,0.042,-0.0264,0.0048,9.38097,-10.3216,1.63649
0,0.042,-0.0252,-0.0072,9.32027,-9.74071,-2.88148
0,0.042,-0.024,0.0114,9.27627,-9.67056,4.29084
0,0.042,-0.024,0.0294,6.45463,-6.79416,8.03961
0,0.042,-0.0138,-0.0102,13.2724,-7.74334,-5.93351
0,0.042,0.006,-0.0036,15.8008,5.03447,-2.84725
0,0.042,-0.0048,0.015,14.2621,-3.29642,9.03524
0,0.042,-0.027,0.0258,6.24317,-7.26841,6.86805
0,0.042,0.0066,0.0204,11.3404,2.64646,9.55296
0,0.042,0.006,0.0216,10.9231,2.28039,9.84782
0,0.042,-0.0078,0.0186,11.3586,-4.0566,8.86505
0,0.042,-0.0234,0.03,6.4621,-6.6339,8.195
0,0.042,0.0072,-0.0066,15.3681,5.69122,-4.91857
0,0.042,-0.027,0.012,8.10347,-9.7586,3.98954
0,0.042,-0.0288,0.0222,6.72901,-8.24402,6.20705
0,0.042,0.0204,0.0018,11.7096,10.0214,1.17813
