time,vel
3.283496262219667144e-02,-4.446674484968305023e+02
3.289246693502013291e-02,-7.678985828533805034e+02
3.294997124784359438e-02,-1.072199798060250941e+03
3.300747556066705585e-02,-1.350069586067302907e+03
3.306497987349051731e-02,-1.594658015466150800e+03
3.312248418631397878e-02,-1.799935593174227733e+03
3.317998849913744025e-02,-1.960841901011260006e+03
3.323749281196090172e-02,-2.073410343041252872e+03
3.329499712478436318e-02,-2.134865928459395946e+03
3.335250143760782465e-02,-2.143693679520933983e+03
3.341000575043128612e-02,-2.099675978147646219e+03
3.346751006325474759e-02,-2.003897930558960525e+03
3.352501437607820906e-02,-1.858720617681007298e+03
3.358251868890167052e-02,-1.667722890753376078e+03
3.364002300172513199e-02,-1.435613146964532007e+03
3.369752731454859346e-02,-1.168113259986139838e+03
3.375503162737205493e-02,-8.718175267034240505e+02
3.381253594019551639e-02,-5.540301073279408683e+02
3.387004025301897786e-02,-2.225849662528061117e+02
3.392754456584243933e-02,1.143472476066796304e+02
3.398504887866590080e-02,4.484606202799250241e+02
3.404255319148936226e-02,7.715187267067684616e+02
3.410005750431282373e-02,1.075557671690763982e+03
3.415756181713629214e-02,1.353082412559158684e+03
3.421506612995975360e-02,1.597251523863286820e+03
3.427257044278321507e-02,1.802045849377273726e+03
3.433007475560667654e-02,1.962416883854692742e+03
3.438757906843013801e-02,2.074411226697583515e+03
3.444508338125359947e-02,2.135268039557551674e+03
3.450258769407706094e-02,2.143487105383965172e+03
3.456009200690052241e-02,2.098865811155974370e+03
3.461759631972398388e-02,2.002504142615128330e+03
3.467510063254744535e-02,1.856777567870525672e+03
3.473260494537090681e-02,1.665278478338804916e+03
3.479010925819436828e-02,1.432727630592494734e+03
3.484761357101782975e-02,1.164857772216172407e+03
3.490511788384129122e-02,8.682723204772759118e+02
3.496262219666475268e-02,5.502825776073563020e+02
3.502012650948821415e-02,2.187274955947543731e+02
3.507763082231167562e-02,-1.182195664264654056e+02
3.513513513513513709e-02,-4.522523284550727567e+02
3.519263944795859855e-02,-7.751363526111513238e+02
3.525014376078206002e-02,-1.078912035102709751e+03
3.530764807360552149e-02,-1.356090823095246151e+03
3.536515238642898296e-02,-1.599839819427832708e+03
3.542265669925244442e-02,-1.804150224375563539e+03
3.548016101207591283e-02,-1.963985462102183874e+03
3.553766532489937430e-02,-2.075405340250276822e+03
3.559516963772283576e-02,-2.135663181938146863e+03
3.565267395054629723e-02,-2.143273535705475751e+03
3.571017826336975870e-02,-2.098048794250032188e+03
3.576768257619322017e-02,-2.001103819245512113e+03
3.582518688901668164e-02,-1.854828458231411105e+03
3.588269120184014310e-02,-1.662828631077087266e+03
3.594019551466360457e-02,-1.429837438332484226e+03
3.599769982748706604e-02,-1.161598482785376291e+03
3.605520414031052751e-02,-8.647242805345202896e+02
3.611270845313398897e-02,-5.465332519698882834e+02
3.617021276595745044e-02,-2.148693110918617037e+02
3.622771707878091191e-02,1.220914994217608296e+02
3.628522139160437338e-02,4.560425606474646543e+02
3.634272570442783484e-02,7.787514487599487438e+02
3.640023001725129631e-02,1.082262877348646043e+03
3.645773433007475778e-02,1.359094807857307842e+03
3.651523864289821925e-02,1.602422893712639734e+03
3.657274295572168071e-02,1.806248711301202775e+03
3.663024726854514218e-02,1.965547630634492180e+03
3.668775158136860365e-02,2.076392680454894617e+03
3.674525589419206512e-02,2.136051354311586692e+03
3.680276020701553352e-02,2.143052971182479723e+03
3.686026451983899499e-02,2.097224930096243952e+03
3.691776883266245646e-02,1.999696965020266589e+03
3.697527314548591792e-02,1.852873295124798915e+03
3.703277745830937939e-02,1.660373356963648348e+03
3.709028177113284086e-02,1.426942579616963258e+03
3.714778608395630233e-02,1.158335402330907073e+03
3.720529039677976380e-02,8.611734184545789503e+02
3.726279470960322526e-02,5.427821426519944907e+02
3.732029902242668673e-02,2.110104253357409334e+02
3.737780333525014820e-02,-1.259630339559919037e+02
3.743530764807360967e-02,-4.598313044872578530e+02
3.749281196089707113e-02,-7.823640033548084602e+02
3.755031627372053260e-02,-1.085610187492648720e+03
3.760782058654399407e-02,-1.362094357041411740e+03
3.766532489936745554e-02,-1.605000738287456898e+03
3.772282921219091700e-02,-1.808341303305530346e+03
3.778033352501437847e-02,-1.967103384353282991e+03
3.783783783783783994e-02,-2.077373244089157652e+03
3.789534215066130141e-02,-2.136432555411022349e+03
3.795284646348476287e-02,-2.142825412534816223e+03
3.801035077630822434e-02,-2.096394221383415243e+03
3.806785508913168581e-02,-1.998283584530827738e+03
3.812535940195514728e-02,-1.850912084931657773e+03
3.818286371477861568e-02,-1.657912664011547804e+03
3.824036802760207715e-02,-1.424043063893715043e+03
3.829787234042553862e-02,-1.155068541502189191e+03
3.835537665324900009e-02,-8.576197458261956399e+02
3.841288096607246155e-02,-5.390292618958360435e+02
3.847038527889592302e-02,-2.071508509203845847e+02
3.852788959171938449e-02,1.298341573938851354e+02
3.858539390454284596e-02,4.636185476093772309e+02
3.864289821736630742e-02,7.859740046056728033e+02
3.870040253018976889e-02,1.088953954610399705e+03
3.875790684301323036e-02,1.365089460858125904e+03
3.881541115583669183e-02,1.607573344739202639e+03
3.887291546866015329e-02,1.810427993559073911e+03
3.893041978148361476e-02,1.968652718181169121e+03
3.898792409430707623e-02,2.078347027952849658e+03
3.904542840713053770e-02,2.136806783992358760e+03
3.910293271995399916e-02,2.142590860505151795e+03
3.916043703277746063e-02,2.095556670822642445e+03
3.921794134560092210e-02,1.996863682389941232e+03
3.927544565842438357e-02,1.848944834052583246e+03
3.933294997124784503e-02,1.655446560251626352e+03
3.939045428407130650e-02,1.421138900625653378e+03
3.944795859689476797e-02,1.151797910961113303e+03
3.950546290971823638e-02,8.540632742471749452e+02
3.956296722254169784e-02,5.352746219494440538e+02
3.962047153536515931e-02,2.032906004420326838e+02
3.967797584818862078e-02,-1.337048571016000551e+02
3.973548016101208225e-02,-4.674042776536456927e+02
3.979298447383554371e-02,-7.895814407309025000e+02
3.985048878665900518e-02,-1.092294167789039193e+03
3.990799309948246665e-02,-1.368080109532596907e+03
3.996549741230592812e-02,-1.610140704671809544e+03
4.002300172512938958e-02,-1.812508775251689258e+03
4.008050603795285105e-02,-1.970195627061678806e+03
4.013801035077631252e-02,-2.079314028867918296e+03
4.019551466359977399e-02,-2.137174038834246858e+03
4.025301897642323545e-02,-2.142349315858974933e+03
4.031052328924669692e-02,-2.094712281147397789e+03
4.036802760207015839e-02,-1.995437263231626730e+03
4.042553191489361986e-02,-1.846971548907994702e+03
4.048303622771708132e-02,-1.652975053732248170e+03
4.054054054054054279e-02,-1.418230099290883345e+03
4.059804485336400426e-02,-1.148523521381694081e+03
4.065554916618746573e-02,-8.505040153245961392e+02
4.071305347901092719e-02,-5.315182350666201501e+02
4.077055779183438866e-02,-1.994296864991014218e+02
4.082806210465785707e-02,1.375751204465572073e+02
4.088556641748131854e-02,4.711884822649135458e+02
4.094307073030478000e-02,7.931862999571163755e+02
4.100057504312824147e-02,1.095630816127411208e+03
4.105807935595170294e-02,1.371066293304417513e+03
4.111558366877516441e-02,1.612702809706413973e+03
4.117308798159862587e-02,1.814583641592448657e+03
4.123059229442208734e-02,1.971732105959358250e+03
4.128809660724554881e-02,2.080274243678419680e+03
4.134560092006901028e-02,2.137534318738110414e+03
4.140310523289247174e-02,2.142100779384600173e+03
4.146060954571593321e-02,2.093861055113440216e+03
4.151811385853939468e-02,1.994004331711206078e+03
4.157561817136285615e-02,1.844992235937926125e+03
4.163312248418631761e-02,1.650498152519546238e+03
4.169062679700977908e-02,1.415316669382622649e+03
4.174813110983324055e-02,1.145245383450392865e+03
4.180563542265670202e-02,8.469419806744391508e+02
4.186313973548016348e-02,5.277601135067199039e+02
4.192064404830362495e-02,1.955681216920810357e+02
4.197814836112708642e-02,-1.414449347976622846e+02
4.203565267395054789e-02,-4.749711490928607986e+02
4.209315698677400935e-02,-7.967885705193998547e+02
4.215066129959747082e-02,-1.098963888735863065e+03
4.220816561242093923e-02,-1.374048002427845404e+03
4.226566992524440070e-02,-1.615259651481221226e+03
4.232317423806786216e-02,-1.816652585809795710e+03
4.238067855089132363e-02,-1.973262149859689998e+03
4.243818286371478510e-02,-2.081227669250585222e+03
4.249568717653824657e-02,-2.137887622528124666e+03
4.255319148936170803e-02,-2.141845251893154909e+03
4.261069580218516950e-02,-2.093002995498867222e+03
4.266820011500863097e-02,-1.992564892505209855e+03
4.272570442783209244e-02,-1.843006901602147991e+03
4.278320874065555390e-02,-1.648015864697161987e+03
4.284071305347901537e-02,-1.412398620409264822e+03
4.289821736630247684e-02,-1.141963507865777046e+03
4.295572167912593831e-02,-8.433771819219391546e+02
4.301322599194939977e-02,-5.240002695348488260e+02
4.307073030477286124e-02,-1.917059186237683264e+02
4.312823461759632271e-02,1.453142875253775230e+02
4.318573893041978418e-02,4.787522657923645397e+02
4.324324324324324564e-02,8.003882406613720377e+02
4.330074755606670711e-02,1.102293374736568694e+03
4.335825186889016858e-02,1.377025227171625147e+03
4.341575618171363005e-02,1.617811221651655160e+03
4.347326049453709151e-02,1.818715601151420742e+03
4.353076480736055992e-02,1.974785753769205712e+03
4.358826912018402139e-02,2.082174302472775253e+03
4.364577343300748286e-02,2.138233949051243144e+03
4.370327774583094432e-02,2.141582734218588485e+03
4.376078205865440579e-02,2.092138105104051647e+03
4.381828637147786726e-02,1.991118950311453091e+03
4.387579068430132873e-02,1.841015552380018335e+03
4.393329499712479019e-02,1.645528198366395145e+03
4.399079930994825166e-02,1.409475961894186185e+03
4.404830362277171313e-02,1.138677905338713799e+03
4.410580793559517460e-02,8.398096307012120860e+02
4.416331224841863606e-02,5.202387154217927900e+02
4.422081656124209753e-02,1.878430898988910940e+02
4.427832087406555900e-02,-1.491831660014892122e+02
4.433582518688902047e-02,-4.825318200232717913e+02
4.439332949971248193e-02,-8.039852986349687853e+02
4.445083381253594340e-02,-1.105619263263329231e+03
4.450833812535940487e-02,-1.379997957819277417e+03
4.456584243818286634e-02,-1.620357511890403202e+03
4.462334675100632780e-02,-1.820772680884460669e+03
4.468085106382978927e-02,-1.976302912715395678e+03
4.473835537665325074e-02,-2.083114140255532675e+03
4.479585968947671221e-02,-2.138573297177177210e+03
4.485336400230018061e-02,-2.141313227217656731e+03
4.491086831512364208e-02,-2.091266386751686241e+03
4.496837262794710355e-02,-1.989666509848928172e+03
4.502587694077056502e-02,-1.839018194770588934e+03
4.508338125359402648e-02,-1.643035161646020697e+03
4.514088556641748795e-02,-1.406548703375898867e+03
4.519838987924094942e-02,-1.135388586592131787e+03
4.525589419206441089e-02,-8.362393386554688277e+02
4.531339850488787235e-02,-5.164754634438006633e+02
4.537090281771133382e-02,-1.839796481243407129e+02
4.542840713053479529e-02,1.530515575994834876e+02
4.548591144335825676e-02,4.863097994504694270e+02
4.554341575618171822e-02,8.075797327007925333e+02
4.560092006900517969e-02,1.108941543461633955e+03
4.565842438182864116e-02,1.382966184668919368e+03
4.571592869465210263e-02,1.622898513887264698e+03
4.577343300747556409e-02,1.822823818295374622e+03
4.583093732029902556e-02,1.977813621746855461e+03
4.588844163312248703e-02,2.084047179531599795e+03
4.594594594594594850e-02,2.138905665798430164e+03
4.600345025876940996e-02,2.141036731769936978e+03
4.606095457159287143e-02,2.090387843286734551e+03
4.611845888441633290e-02,1.988207575857893062e+03
4.617596319723980131e-02,1.837014835292457974e+03
4.623346751006326277e-02,1.640536762672418490e+03
4.629097182288672424e-02,1.403616854407835035e+03
4.634847613571018571e-02,1.132095562361190787e+03
4.640598044853364718e-02,8.326663174367536158e+02
4.646348476135710864e-02,5.127105258827808711e+02
4.652098907418057011e-02,1.801156059088876589e+02
4.657849338700403158e-02,-1.569194496943138120e+02
4.663599769982749305e-02,-4.900861917441026776e+02
4.669350201265095451e-02,-8.111715311278961735e+02
4.675100632547441598e-02,-1.112260204488853105e+03
4.680851063829787745e-02,-1.385929898033319887e+03
4.686601495112133892e-02,-1.625434219349398518e+03
4.692351926394480038e-02,-1.824869006689984644e+03
4.698102357676826185e-02,-1.979317875933182677e+03
4.703852788959172332e-02,-2.084973417255870118e+03
4.709603220241518479e-02,-2.139231053830274050e+03
4.715353651523864625e-02,-2.140753248777799399e+03
4.721104082806210772e-02,-2.089502477576420461e+03
4.726854514088556919e-02,-1.986742153099717370e+03
4.732604945370903066e-02,-1.835005480483889869e+03
4.738355376653249212e-02,-1.638033009599430216e+03
4.744105807935595359e-02,-1.400680424558548111e+03
4.749856239217941506e-02,-1.128798843393066591e+03
4.755606670500288347e-02,-8.290905787061016099e+02
4.761357101782634493e-02,-5.089439150260245128e+02
4.767107533064980640e-02,-1.762509758633837293e+02
4.772857964347326787e-02,1.607868296626550944e+02
4.778608395629672934e-02,4.938609845794076136e+02
4.784358826912019080e-02,8.147606821940474902e+02
4.790109258194365227e-02,1.115575235514064389e+03
4.795859689476711374e-02,1.388889088240048977e+03
4.801610120759057521e-02,1.627964620001187996e+03
4.807360552041403667e-02,1.826908239393591202e+03
4.813110983323749814e-02,1.980815670365065216e+03
4.818861414606095961e-02,2.085892850405435183e+03
4.824611845888442108e-02,2.139549460210761481e+03
4.830362277170788254e-02,2.140462779166427936e+03
4.836112708453134401e-02,2.088610292510246836e+03
4.841863139735480548e-02,1.985270246357039923e+03
4.847613571017826695e-02,1.832990136902604945e+03
4.853364002300172841e-02,1.635523910598311659e+03
4.859114433582518988e-02,1.397739423411309417e+03
4.864864864864865135e-02,1.125498440446992390e+03
4.870615296147211282e-02,8.255121341334448744e+02
4.876365727429557428e-02,5.051756431664318825e+02
4.882116158711903575e-02,1.723857706005382795e+02
4.887866589994250416e-02,-1.646536848828536961e+02
4.893617021276596563e-02,-4.976341656368104509e+02
4.899367452558942709e-02,-8.183471741855690880e+02
4.905117883841288856e-02,-1.118886625718296045e+03
4.910868315123635003e-02,-1.391843745631437741e+03
4.916618746405981150e-02,-1.630489707584310963e+03
4.922369177688327296e-02,-1.828941509750884052e+03
4.928119608970673443e-02,-1.982307000154249636e+03
4.933870040253019590e-02,-2.086805475979637777e+03
4.939620471535365737e-02,-2.139860883900727913e+03
4.945370902817711883e-02,-2.140165323883808014e+03
4.951121334100058030e-02,-2.087711290999979155e+03
4.956871765382404177e-02,-1.983791860433568672e+03
4.962622196664750324e-02,-1.830968811125964521e+03
4.968372627947096470e-02,-1.633009473857864350e+03
4.974123059229442617e-02,-1.394793860564518127e+03
4.979873490511788764e-02,-1.122194364294329034e+03
4.985623921794134911e-02,-8.219309953973777283e+02
4.991374353076481057e-02,-5.014057226021166116e+02
4.997124784358827204e-02,-1.685200027348467700e+02
5.002875215641173351e-02,1.685200027348467984e+02
5.008625646923519498e-02,5.014057226021759561e+02
5.014376078205865644e-02,8.219309953974342307e+02
5.020126509488212485e-02,1.122194364294381330e+03
5.025876940770558632e-02,1.394793860564564511e+03
5.031627372052904779e-02,1.633009473857903913e+03
5.037377803335250925e-02,1.830968811125996126e+03
5.043128234617597072e-02,1.983791860433592092e+03
5.048878665899943219e-02,2.087711290999993253e+03
5.054629097182289366e-02,2.140165323883813016e+03
5.060379528464635512e-02,2.139860883900722911e+03
5.066129959746981659e-02,2.086805475979623225e+03
5.071880391029327806e-02,1.982307000154226216e+03
5.077630822311673953e-02,1.828941509750852219e+03
5.083381253594020099e-02,1.630489707584271173e+03
5.089131684876366246e-02,1.391843745631391357e+03
5.094882116158712393e-02,1.118886625718243977e+03
5.100632547441058540e-02,8.183471741855126993e+02
5.106382978723404686e-02,4.976341656367511064e+02
5.112133410005750833e-02,1.646536848827928736e+02
5.117883841288096980e-02,-1.723857706005382795e+02
5.123634272570443127e-02,-5.051756431664318825e+02
5.129384703852789273e-02,-8.255121341335011493e+02
5.135135135135135420e-02,-1.125498440447044231e+03
5.140885566417481567e-02,-1.397739423411309417e+03
5.146635997699827714e-02,-1.635523910598311659e+03
5.152386428982173860e-02,-1.832990136902636777e+03
5.158136860264520701e-02,-1.985270246357063343e+03
5.163887291546866848e-02,-2.088610292510260933e+03
5.169637722829212995e-02,-2.140462779166432483e+03
5.175388154111559141e-02,-2.139549460210756479e+03
5.181138585393905288e-02,-2.085892850405421086e+03
5.186889016676251435e-02,-1.980815670365041797e+03
5.192639447958597582e-02,-1.826908239393558915e+03
5.198389879240943728e-02,-1.627964620001148205e+03
5.204140310523289875e-02,-1.388889088240002366e+03
5.209890741805636022e-02,-1.115575235514012320e+03
5.215641173087982169e-02,-8.147606821939909878e+02
5.221391604370328315e-02,-4.938609845793482123e+02
5.227142035652674462e-02,-1.607868296625942719e+02
5.232892466935020609e-02,1.762509758634445518e+02
5.238642898217366756e-02,5.089439150260837437e+02
5.244393329499712902e-02,8.290905787061578849e+02
5.250143760782059049e-02,1.128798843393118204e+03
5.255894192064405196e-02,1.400680424558548111e+03
5.261644623346751343e-02,1.638033009599430216e+03
5.267395054629097489e-02,1.835005480483889869e+03
5.273145485911443636e-02,1.986742153099740335e+03
5.278895917193789783e-02,2.089502477576420461e+03
5.284646348476135930e-02,2.140753248777799399e+03
5.290396779758482770e-02,2.139231053830268593e+03
5.296147211040828917e-02,2.084973417255856020e+03
5.301897642323175064e-02,1.979317875933159030e+03
5.307648073605521211e-02,1.824869006689952357e+03
5.313398504887867357e-02,1.625434219349358500e+03
5.319148936170213504e-02,1.385929898033296467e+03
5.324899367452559651e-02,1.112260204488774889e+03
5.330649798734905798e-02,8.111715311278396712e+02
5.336400230017251944e-02,4.900861917440432762e+02
5.342150661299598091e-02,1.569194496942833723e+02
5.347901092581944238e-02,-1.801156059089788926e+02
5.353651523864290385e-02,-5.127105258828401020e+02
5.359401955146636531e-02,-8.326663174368098908e+02
5.365152386428982678e-02,-1.132095562361216935e+03
5.370902817711328825e-02,-1.403616854407904384e+03
5.376653248993674972e-02,-1.640536762672457826e+03
5.382403680276021118e-02,-1.837014835292489352e+03
5.388154111558367265e-02,-1.988207575857893062e+03
5.393904542840713412e-02,-2.090387843286741827e+03
5.399654974123059559e-02,-2.141036731769938797e+03
5.405405405405405705e-02,-2.138905665798430164e+03
5.411155836687751852e-02,-2.084047179531599795e+03
5.416906267970097999e-02,-1.977813621746843637e+03
5.422656699252444840e-02,-1.822823818295326191e+03
5.428407130534790986e-02,-1.622898513887224908e+03
5.434157561817137133e-02,-1.382966184668872529e+03
5.439907993099483280e-02,-1.108941543461607807e+03
5.445658424381829427e-02,-8.075797327007077229e+02
5.451408855664175573e-02,-4.863097994504099688e+02
5.457159286946521720e-02,-1.530515575994226367e+02
5.462909718228867867e-02,1.839796481243710957e+02
5.468660149511214014e-02,5.164754634438894527e+02
5.474410580793560160e-02,8.362393386555251027e+02
5.480161012075906307e-02,1.135388586592183628e+03
5.485911443358252454e-02,1.406548703375921832e+03
5.491661874640598601e-02,1.643035161646079587e+03
5.497412305922944747e-02,1.839018194770620312e+03
5.503162737205290894e-02,1.989666509848951137e+03
5.508913168487637041e-02,2.091266386751693517e+03
5.514663599769983188e-02,2.141313227217663098e+03
5.520414031052329334e-02,2.138573297177174481e+03
5.526164462334675481e-02,2.083114140255532675e+03
5.531914893617021628e-02,1.976302912715395678e+03
5.537665324899367775e-02,1.820772680884444298e+03
5.543415756181713921e-02,1.620357511890383194e+03
5.549166187464060068e-02,1.379997957819277417e+03
5.554916618746406909e-02,1.105619263263276935e+03
5.560667050028753056e-02,8.039852986349403636e+02
5.566417481311099202e-02,4.825318200231826609e+02
5.572167912593445349e-02,1.491831660014283329e+02
5.577918343875791496e-02,-1.878430898989518880e+02
5.583668775158137643e-02,-5.202387154218224623e+02
5.589419206440483789e-02,-8.398096307012963280e+02
5.595169637722829936e-02,-1.138677905338765413e+03
5.600920069005176083e-02,-1.409475961894232114e+03
5.606670500287522230e-02,-1.645528198366414927e+03
5.612420931569868376e-02,-1.841015552380065401e+03
5.618171362852214523e-02,-1.991118950311475828e+03
5.623921794134560670e-02,-2.092138105104065289e+03
5.629672225416906817e-02,-2.141582734218590303e+03
5.635422656699252963e-02,-2.138233949051234958e+03
5.641173087981599110e-02,-2.082174302472760246e+03
5.646923519263945257e-02,-1.974785753769182065e+03
5.652673950546291404e-02,-1.818715601151420742e+03
5.658424381828637550e-02,-1.617811221651635151e+03
5.664174813110983697e-02,-1.377025227171601500e+03
5.669925244393329844e-02,-1.102293374736568694e+03
5.675675675675675991e-02,-8.003882406613719240e+02
5.681426106958022137e-02,-4.787522657923347538e+02
5.687176538240368284e-02,-1.453142875253470834e+02
5.692926969522715125e-02,1.917059186238291204e+02
5.698677400805061272e-02,5.240002695349080568e+02
5.704427832087407418e-02,8.433771819219672352e+02
5.710178263369753565e-02,1.141963507865854353e+03
5.715928694652099712e-02,1.412398620409310979e+03
5.721679125934445859e-02,1.648015864697201096e+03
5.727429557216792005e-02,1.843006901602163680e+03
5.733179988499138152e-02,1.992564892505243961e+03
5.738930419781484299e-02,2.093002995498880864e+03
5.744680851063830446e-02,2.141845251893158547e+03
5.750431282346176592e-02,2.137887622528121938e+03
5.756181713628522739e-02,2.081227669250562485e+03
5.761932144910868886e-02,1.973262149859665897e+03
5.767682576193215033e-02,1.816652585809763423e+03
5.773433007475561179e-02,1.615259651481201217e+03
5.779183438757907326e-02,1.374048002427774918e+03
5.784933870040253473e-02,1.098963888735836690e+03
5.790684301322599620e-02,7.967885705193998547e+02
5.796434732604945766e-02,4.749711490928607418e+02
5.802185163887291913e-02,1.414449347976318450e+02
5.807935595169638060e-02,-1.955681216921114469e+02
5.813686026451984207e-02,-5.277601135067200175e+02
5.819436457734330354e-02,-8.469419806744391508e+02
5.825186889016677194e-02,-1.145245383450418785e+03
5.830937320299023341e-02,-1.415316669382691316e+03
5.836687751581369488e-02,-1.650498152519585119e+03
5.842438182863715634e-02,-1.844992235937957275e+03
5.848188614146061781e-02,-1.994004331711217446e+03
5.853939045428407928e-02,-2.093861055113460225e+03
5.859689476710754075e-02,-2.142100779384604266e+03
5.865439907993100221e-02,-2.137534318738104957e+03
5.871190339275446368e-02,-2.080274243678411949e+03
5.876940770557792515e-02,-1.971732105959322098e+03
5.882691201840138662e-02,-1.814583641592415916e+03
5.888441633122484808e-02,-1.612702809706373728e+03
5.894192064404830955e-02,-1.371066293304393866e+03
5.899942495687177102e-02,-1.095630816127332537e+03
5.905692926969523249e-02,-7.931862999570596457e+02
5.911443358251869395e-02,-4.711884822648540307e+02
5.917193789534215542e-02,-1.375751204465267676e+02
5.922944220816561689e-02,1.994296864991318046e+02
5.928694652098907836e-02,5.315182350666497086e+02
5.934445083381253983e-02,8.505040153245961392e+02
5.940195514663600129e-02,1.148523521381694081e+03
5.945945945945946276e-02,1.418230099290906082e+03
5.951696377228292423e-02,1.652975053732267497e+03
5.957446808510639263e-02,1.846971548908025625e+03
5.963197239792985410e-02,1.995437263231649240e+03
5.968947671075331557e-02,2.094712281147404155e+03
5.974698102357677704e-02,2.142349315858980844e+03
5.980448533640023850e-02,2.137174038834241401e+03
5.986198964922369997e-02,2.079314028867903289e+03
5.991949396204716144e-02,1.970195627061666755e+03
5.997699827487062291e-02,1.812508775251640145e+03
6.003450258769408437e-02,1.610140704671769072e+03
6.009200690051754584e-02,1.368080109532550068e+03
6.014951121334100731e-02,1.092294167789012818e+03
6.020701552616446878e-02,7.895814407308173486e+02
6.026451983898793024e-02,4.674042776535861208e+02
6.032202415181139171e-02,1.337048571015391474e+02
6.037952846463485318e-02,-2.032906004420630666e+02
6.043703277745831465e-02,-5.352746219495326159e+02
6.049453709028177611e-02,-8.540632742472308792e+02
6.055204140310523758e-02,-1.151797910961113303e+03
6.060954571592869905e-02,-1.421138900625699080e+03
6.066705002875216052e-02,-1.655446560251645678e+03
6.072455434157562199e-02,-1.848944834052598935e+03
6.078205865439908345e-02,-1.996863682389941232e+03
6.083956296722254492e-02,-2.095556670822655633e+03
6.089706728004601333e-02,-2.142590860505154069e+03
6.095457159286947479e-02,-2.136806783992350120e+03
6.101207590569293626e-02,-2.078347027952834196e+03
6.106958021851639773e-02,-1.968652718181144792e+03
6.112708453133985920e-02,-1.810427993559057541e+03
6.118458884416332066e-02,-1.607573344739141930e+03
6.124209315698678213e-02,-1.365089460858078837e+03
6.129959746981024360e-02,-1.088953954610346955e+03
6.135710178263370507e-02,-7.859740046056444953e+02
6.141460609545716653e-02,-4.636185476092878730e+02
6.147211040828062800e-02,-1.298341573938242277e+02
6.152961472110408947e-02,2.071508509204452935e+02
6.158711903392755094e-02,5.390292618958656021e+02
6.164462334675101240e-02,8.576197458262515738e+02
6.170212765957447387e-02,1.155068541502240350e+03
6.175963197239793534e-02,1.424043063893738008e+03
6.181713628522139681e-02,1.657912664011605784e+03
6.187464059804485828e-02,1.850912084931673235e+03
6.193214491086831974e-02,1.998283584530838880e+03
6.198964922369178121e-02,2.096394221383415243e+03
6.204715353651524268e-02,2.142825412534820316e+03
6.210465784933870415e-02,2.136432555411019621e+03
6.216216216216216561e-02,2.077373244089149921e+03
6.221966647498562708e-02,1.967103384353282991e+03
6.227717078780909549e-02,1.808341303305497377e+03
6.233467510063255695e-02,1.605000738287436661e+03
6.239217941345601842e-02,1.362094357041341027e+03
6.244968372627947989e-02,1.085610187492595969e+03
6.250718803910293442e-02,7.823640033547517305e+02
6.256469235192639589e-02,4.598313044872280102e+02
6.262219666474985735e-02,1.259630339559614498e+02
6.267970097757331882e-02,-2.110104253357409618e+02
6.273720529039678029e-02,-5.427821426520240493e+02
6.279470960322024176e-02,-8.611734184546068036e+02
6.285221391604370322e-02,-1.158335402330907073e+03
6.290971822886717857e-02,-1.426942579617054434e+03
6.296722254169064004e-02,-1.660373356963706556e+03
6.302472685451410150e-02,-1.852873295124845072e+03
6.308223116733756297e-02,-1.999696965020288644e+03
6.313973548016102444e-02,-2.097224930096269873e+03
6.319723979298448591e-02,-2.143052971182485180e+03
6.325474410580794737e-02,-2.136051354311580781e+03
6.331224841863140884e-02,-2.076392680454886431e+03
6.336975273145487031e-02,-1.965547630634455572e+03
6.342725704427833178e-02,-1.806248711301169806e+03
6.348476135710179324e-02,-1.602422893712599262e+03
6.354226566992525471e-02,-1.359094807857284195e+03
6.359976998274871618e-02,-1.082262877348566917e+03
6.365727429557217765e-02,-7.787514487598919004e+02
6.371477860839563911e-02,-4.560425606474348683e+02
6.377228292121910058e-02,-1.220914994216694396e+02
6.382978723404256205e-02,2.148693110919224409e+02
6.388729154686602352e-02,5.465332519699472869e+02
6.394479585968948498e-02,8.647242805345482566e+02
6.400230017251294645e-02,1.161598482785453371e+03
6.405980448533640792e-02,1.429837438332529700e+03
6.411730879815986939e-02,1.662828631077125692e+03
6.417481311098333085e-02,1.854828458231426566e+03
6.423231742380679232e-02,2.001103819245545083e+03
6.428982173663025379e-02,2.098048794250044921e+03
6.434732604945371526e-02,2.143273535705478935e+03
6.440483036227717673e-02,2.135663181938143680e+03
6.446233467510063819e-02,2.075405340250253175e+03
6.451983898792409966e-02,1.963985462102159318e+03
6.457734330074756113e-02,1.804150224375546941e+03
6.463484761357102260e-02,1.599839819427832708e+03
6.469235192639448406e-02,1.356090823095222504e+03
6.474985623921794553e-02,1.078912035102683603e+03
6.480736055204140700e-02,7.751363526111513238e+02
6.486486486486486847e-02,4.522523284550727567e+02
6.492236917768832993e-02,1.182195664264349517e+02
6.497987349051179140e-02,-2.187274955947847275e+02
6.503737780333525287e-02,-5.502825776073563020e+02
6.509488211615871434e-02,-8.682723204772759118e+02
6.515238642898217580e-02,-1.164857772216198100e+03
6.520989074180563727e-02,-1.432727630592517698e+03
6.526739505462909874e-02,-1.665278478338804916e+03
6.532489936745256021e-02,-1.856777567870525672e+03
6.538240368027602167e-02,-2.002504142615139244e+03
6.543990799309948314e-02,-2.098865811155980737e+03
6.549741230592294461e-02,-2.143487105383965172e+03
6.555491661874640608e-02,-2.135268039557551674e+03
6.561242093156988142e-02,-2.074411226697559869e+03
